RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1015,15678943,Muller,705,Germany,Female,38,6,105000.00,1,1,1,112000.89,0
1016,15890123,Dubois,665,France,Female,44,7,99000.95,1,0,0,102000.00,1
1017,15432176,Zimmermann,755,Germany,Female,63,9,123000.66,3,1,1,133000.00,0
1018,15789012,Girard,715,France,Female,37,4,115000.44,2,1,0,125000.75,0
1019,15364287,Leroy,680,Germany,Female,52,7,94000.12,1,0,1,118000.00,0
1020,15923456,Schmitt,770,Germany,Female,46,5,130000.99,2,1,1,137000.50,1
9123,15847291,Bennett,645,France,Female,37,3,23500.45,2,1,1,56000.00,0
8345,15738490,Hamilton,710,Spain,Male,50,5,0.00,1,1,0,120000.50,1
7564,15629381,Anderson,562,Germany,Male,42,7,45000.00,2,1,1,97000.80,0
1012,15930218,Kim,788,France,Female,29,2,104300.22,1,1,1,85000.10,0
4321,15912345,Murphy,600,Spain,Male,55,8,0.00,2,0,1,135000.00,0
5432,15798765,O'Brien,690,Germany,Female,40,6,76200.30,1,1,1,108000.95,0
6789,15876543,Schneider,465,France,Male,61,10,0.00,2,1,0,66000.05,1
7890,15346789,Taylor,520,Spain,Female,47,4,134500.89,1,1,1,92000.75,0
8901,15765432,Parker,800,Germany,Male,33,2,0.00,2,1,1,150000.33,0
1357,15987654,Griffin,550,France,Female,48,9,89000.77,1,1,1,77000.88,0
2468,15698432,Walsh,720,Spain,Male,69,7,0.00,2,1,0,82000.00,1
3579,15713024,Hughes,480,Germany,Female,36,3,25000.12,1,0,1,65000.44,0
4680,15920314,Morton,675,France,Male,52,5,49000.55,2,1,1,93000.66,0
5791,15930276,Carter,505,Spain,Female,27,1,0.00,1,1,0,45000.99,0
6802,15674321,Cooper,755,Germany,Male,58,10,112000.00,2,1,1,115000.12,0
7913,15789201,Stanley,430,France,Female,65,8,30000.78,1,1,1,99000.90,0
8124,15830147,Reynolds,612,Spain,Male,39,4,0.00,2,1,0,78000.00,1
9235,15901473,Burke,560,Germany,Female,44,6,98750.12,2,0,1,102500.55,0
9346,15765987,Wallace,815,France,Male,31,2,0.00,1,1,1,138000.33,0
9457,15684520,Fletcher,590,Spain,Female,46,7,67000.99,2,1,1,85000.77,0
4321,15623458,Dupont,712,France,Male,29,5,50890.75,2,1,1,120345.67,0
6950,15784521,Lefevre,658,France,Male,35,3,0.00,1,1,0,98012.50,0
8123,15698732,Morel,500,France,Female,42,8,87564.30,1,1,1,156789.10,0
1598,15711234,Lemoine,485,Spain,Male,30,2,137920.45,1,1,0,143210.00,0
2734,15672345,Garnier,760,France,Male,27,4,0.00,2,1,1,199999.99,0
3845,15734567,Faure,670,France,Male,33,7,105430.55,1,1,1,175000.80,0
4867,15687654,Rolland,550,France,Female,38,6,98760.00,1,1,0,134500.25,0
5278,15799876,Martin,720,France,Male,26,3,45000.99,2,1,1,167890.44,0
6345,15655678,Guerin,495,Spain,Female,41,9,120345.20,1,1,0,145230.00,0
7412,15766789,Perrot,684,France,Male,32,2,78230.10,2,1,1,112000.75,0
8523,15633445,Delattre,530,France,Male,45,10,60000.00,1,1,0,145000.50,0
9631,15712398,Bricard,615,France,Female,37,4,95010.99,1,1,1,130500.00,0
1472,15655622,Carpentier,710,France,Male,28,3,5032.75,2,1,1,112345.89,0
2583,15778900,Mercier,560,Spain,Female,31,5,60021.34,1,1,0,134000.60,0
3694,15699887,Picard,690,France,Male,40,8,87020.20,2,1,1,180000.00,0
4705,15723456,Noir,725,France,Male,34,6,43210.00,1,1,1,159999.99,0
5816,15688776,Lamotte,580,France,Female,36,2,109876.54,1,1,0,140123.45,0
6927,15799001,Brun,745,France,Male,29,5,72000.00,2,1,1,125000.00,0
8038,15677889,Augustin,525,Spain,Female,42,9,140321.12,1,1,0,99000.00,0
9149,15734544,Rossi,680,France,Male,38,7,85000.77,2,1,1,115678.88,0
1050,18764235,Miller,710,France,Female,30,5,53200.50,2,1,1,75000.00,0
1123,19283746,Garcia,645,Spain,Male,45,3,0.00,1,1,0,82000.99,1
1307,17654329,Dubois,782,France,Female,34,7,87654.32,1,1,1,91000.10,0
1412,18475619,Khan,598,France,Male,50,10,30000.00,2,0,0,65000.25,1
1520,16543217,Rossi,660,France,Female,27,2,4500.75,1,1,1,48000.89,0
1633,19876432,Nielsen,710,Spain,Male,38,5,12500.50,2,1,0,53000.00,0
1748,15789234,Ivanov,685,France,Male,49,3,0.00,1,1,0,60000.67,1
1865,16473891,Schmidt,750,France,Female,55,9,94000.10,1,0,1,99000.42,0
1973,17483926,Martinez,607,Spain,Male,31,6,55000.00,2,1,1,71000.75,0
2084,18673984,Fischer,690,France,Female,42,4,0.00,1,1,0,85000.35,1
2190,15746392,Cheng,720,France,Male,36,8,21500.84,2,0,1,77000.98,0
2301,16938472,Ramos,658,Spain,Female,29,1,0.00,1,1,0,66000.12,0
2415,18273645,Bianchi,745,France,Male,52,6,45000.23,2,1,0,94000.77,1
2529,17894562,Santos,602,France,Female,33,2,32000.00,1,0,1,58000.44,0
2643,19384756,Kowalski,770,France,Male,41,4,68000.88,2,1,1,83000.12,0
2757,15938475,Meier,635,Spain,Female,26,7,0.00,1,0,0,50000.50,1
2871,18647290,Jensen,700,France,Female,39,3,87000.99,2,1,1,92000.65,0
2984,17236458,Lopez,665,Spain,Male,46,8,15000.00,1,1,0,68000.33,1
3099,16482937,Fontaine,740,France,Male,55,10,98000.00,2,1,1,105000.55,0
3210,15704628,Popov,615,France,Female,58,1,0.00,1,0,0,40000.95,1
500,15783642,Johnson,630,Spain,Male,34,3,52345.67,1,1,0,85000.50,0
501,15698723,Smith,700,France,Female,45,7,0.00,2,0,1,92000.00,1
502,15723456,Williams,580,Germany,Male,29,2,134567.89,1,1,1,75000.75,0
503,15787654,Brown,645,France,Male,52,8,198765.43,2,0,0,110000.10,1
504,15654321,Jones,612,Spain,Female,31,4,0.00,1,1,0,65000.00,0
505,15765432,Miller,675,Germany,Female,40,6,76543.21,2,1,1,134500.55,0
506,15712345,Davis,590,France,Male,37,5,43210.98,1,0,1,78000.85,0
507,15678901,Garcia,710,Spain,Female,50,7,123456.78,2,1,0,145000.00,1
508,15756789,Rodriguez,635,Germany,Male,28,3,98765.43,1,0,1,82000.10,0
509,15790876,Martinez,667,France,Female,23,1,0.00,1,1,1,54000.45,0
510,15745678,Hernandez,600,Spain,Male,60,9,45678.90,2,0,0,99000.99,1
511,15634567,Lopez,645,Germany,Female,33,5,25890.12,1,1,1,87000.23,0
512,15789012,Gonzalez,720,France,Male,47,7,147852.96,2,1,0,132000.00,0
513,15678923,Wilson,610,Spain,Female,27,2,0.00,1,0,1,47000.00,0
514,15723489,Anderson,680,Germany,Male,55,8,87000.33,2,1,1,158000.42,0
515,15689012,Thomas,625,France,Female,42,6,35000.47,1,0,0,68000.00,1
516,15765123,Taylor,695,Spain,Male,38,4,112345.67,2,1,1,91000.89,0
517,15673456,Moore,605,Germany,Female,31,3,0.00,1,0,0,60000.00,0
518,15782345,Jackson,665,France,Male,49,8,94321.65,2,1,0,120000.78,0
519,15681234,Martin,630,Spain,Female,26,2,0.00,1,0,1,55000.32,1
112,15720345,Baxter,720,France,Male,34,5,65784.32,1,1,0,119423.56,0
135,15987654,Mercer,680,Spain,Female,29,3,84513.50,1,1,0,141002.99,0
248,15734567,Donovan,790,Germany,Male,40,8,103245.00,1,0,0,198345.67,0
357,15800987,Foster,750,France,Female,26,2,0.00,1,1,0,98234.12,0
412,15745678,Ellison,685,Spain,Male,38,7,154320.67,1,1,0,176543.21,0
523,15954321,Stanton,710,Germany,Female,31,4,23456.78,1,1,0,131245.00,0
634,15798765,Preston,695,France,Male,45,9,98765.43,1,0,0,204567.89,0
745,15812345,Hartman,768,Spain,Female,37,6,112233.44,1,1,0,150000.00,0
856,15765432,Whittaker,805,Germany,Male,42,5,55678.90,1,1,0,189000.12,0
967,15924680,Keller,730,France,Female,30,3,67890.12,1,1,0,142300.45,0
1078,15743210,Morrison,695,Spain,Male,33,4,89012.34,1,1,0,163200.67,0
1189,15876543,Garcia,710,Germany,Female,28,2,0.00,1,1,0,132145.88,0
1300,15787654,Maxwell,755,France,Male,39,8,134567.89,1,0,0,175432.10,0
1411,15913579,Nolan,680,Spain,Female,26,3,47500.00,1,1,0,98000.67,0
1522,15724680,Hendrix,795,Germany,Male,41,9,125000.55,1,1,0,210000.33,0
1633,15835791,Dawson,720,France,Female,35,6,87654.32,1,1,0,145600.20,0
1744,15746802,Bennett,685,Spain,Male,38,4,98000.12,1,1,0,158900.44,0
1855,15935724,Ingram,750,Germany,Female,32,5,110000.00,1,0,0,167500.78,0
1966,15846813,Fletcher,700,France,Male,29,3,67000.89,1,1,0,133300.99,0
2077,15757946,Anderson,765,Spain,Female,37,7,92000.45,1,1,0,156789.12,0
1001,15342012,Smith,650,France,Male,45,5,102345.50,1,1,1,132000.00,0
1002,16783920,Jones,710,Germany,Female,38,4,45210.75,2,1,0,158500.25,0
1003,14852037,Taylor,580,Spain,Male,52,7,0.00,1,1,0,175000.00,1
1004,13847590,Brown,695,France,Female,33,3,75000.45,1,1,1,145250.30,0
1005,17502468,Miller,770,Germany,Male,41,6,123456.78,2,1,0,160000.50,0
1006,16203094,Davies,600,Spain,Female,50,4,50000.00,1,0,1,140000.00,0
1007,15783941,Evans,640,France,Male,47,5,89123.12,2,1,0,155500.45,0
1008,14928415,Wilson,680,Germany,Female,36,3,23456.89,1,1,1,115000.00,0
1009,15478231,Roberts,720,Spain,Male,59,7,67890.10,2,1,1,168000.75,1
1010,13458972,Walker,630,France,Female,42,4,34000.55,1,1,0,130000.20,0
1011,18934567,Carter,560,Germany,Male,48,6,112233.44,2,1,1,142000.99,0
1012,17583920,Morgan,685,Spain,Female,39,5,98765.00,1,1,0,150000.00,0
1013,19673452,Bell,725,France,Male,55,7,45000.78,2,0,1,170500.60,1
1014,16723590,Moore,640,Germany,Female,34,3,22000.10,1,1,1,128000.00,0
1015,18234791,Scott,705,Spain,Male,53,6,76543.21,2,1,0,165000.80,0
1016,15983746,Green,590,France,Female,46,5,0.00,1,1,1,135000.50,0
1017,17483912,Adams,670,Germany,Male,37,4,84210.30,2,1,1,157250.45,0
1018,16473829,Baker,610,Spain,Female,51,6,95000.99,1,0,0,149999.99,0
1019,15293746,Collins,760,France,Male,44,3,63000.77,2,1,0,138500.00,0
1020,15926483,Turner,630,Germany,Female,40,5,15000.00,1,1,1,120000.00,0
101,15711234,Rosenberg,712,France,Male,42,6,84532.15,2,1,0,135000.50,0
202,15564567,Martinez,688,Spain,Female,38,4,0.00,1,0,0,97000.20,0
303,15733210,Singh,735,Germany,Male,45,9,102345.67,2,1,1,158000.00,0
404,15678945,Nakamura,690,France,Female,35,3,56000.00,1,0,0,105000.35,0
505,15598765,Dubois,755,Germany,Male,40,8,78000.89,2,1,1,120000.77,0
606,15756321,Ivanov,619,Spain,Female,29,5,0.00,2,1,0,89000.00,0
707,15634567,Garcia,702,France,Female,33,7,97000.45,1,0,1,110000.55,0
808,15789012,Müller,660,Germany,Male,48,10,134500.30,2,1,1,165000.25,0
909,15543210,Rossi,728,Spain,Male,41,6,45000.99,2,0,1,95000.00,0
1010,15765432,Kowalski,785,France,Male,37,4,60000.50,1,1,0,130000.90,0
1111,15623489,Schneider,670,Germany,Female,39,8,82000.12,2,0,1,125500.80,0
1212,15587654,Leclerc,710,France,Male,46,7,98300.44,2,1,0,142000.00,0
1313,15709876,González,735,Spain,Female,42,9,115000.60,2,0,0,155000.95,0
1414,15678901,Fischer,690,Germany,Male,31,5,50000.00,1,1,1,99000.55,0
1515,15732109,Bianchi,762,France,Female,28,4,73000.80,2,1,0,87000.88,0
1616,15544321,Novak,644,Spain,Male,50,10,120000.00,2,0,1,160000.12,0
1717,15698765,López,701,Germany,Female,34,6,68000.77,1,0,0,112000.00,0
1818,15765439,Müllerova,715,France,Female,46,7,94500.33,2,1,1,145500.66,0
1919,15586543,Caruso,679,Spain,Male,44,8,105000.44,2,1,0,135800.99,0
2020,15743210,Khan,748,Germany,Male,37,5,87000.00,1,0,1,128000.12,0
1001,15730001,Smith,682,Spain,Male,45,5,34012.45,1,1,1,120000.50,0
1002,15731234,Johnson,710,France,Female,38,3,87234.10,2,0,1,98000.00,0
1003,15845678,Williams,540,Germany,Male,29,7,110345.67,1,1,0,150123.45,0
1004,15798765,Jones,620,Spain,Female,52,9,59999.99,2,1,0,134567.89,0
1005,15765432,Brown,660,France,Male,41,4,0.00,1,0,1,87000.00,0
1006,15784520,Davis,730,Germany,Female,33,6,45000.55,2,1,1,105500.10,0
1007,15823001,Miller,495,Spain,Male,37,2,123456.78,1,0,0,112300.00,0
1008,15790876,Wilson,500,France,Female,28,5,67890.12,2,1,0,94000.77,1
1009,15743122,Moore,585,Germany,Male,50,10,101234.56,1,1,1,129900.99,0
1010,15765009,Taylor,640,Spain,Female,47,3,0.00,2,0,1,110010.10,0
1011,15711223,Anderson,605,France,Male,39,6,98765.43,1,1,0,118500.00,0
1012,15733455,Thomas,715,Germany,Female,34,7,30000.30,2,0,1,135000.00,0
1013,15800123,Jackson,580,Spain,Male,42,4,45012.34,1,1,1,95000.55,0
1014,15755678,White,675,France,Female,31,2,75000.00,2,1,0,123456.78,0
1015,15778945,Harris,495,Germany,Male,53,8,125000.00,1,0,1,100000.00,0
1016,15723456,Martin,690,Spain,Female,46,3,56000.88,2,1,0,115000.25,0
1017,15786754,Lee,525,France,Male,27,1,23000.00,1,1,1,85000.40,0
1018,15876543,Perez,655,Germany,Female,40,10,98000.99,2,0,1,146000.00,0
1019,15799887,Clark,600,Spain,Male,35,5,80000.00,1,1,0,92000.50,0
1020,15744567,Lewis,720,France,Female,30,3,67000.75,2,0,1,143500.35,0
600,15723845,Dupont,632,France,Male,34,5,54321.50,1,1,1,134500.25,0
601,15698732,Garcia,689,Spain,Female,29,8,102345.67,2,1,0,158200.45,0
602,15563219,Schmidt,601,Germany,Male,47,3,0.00,1,0,1,147800.00,1
603,15740012,Martinez,657,Spain,Male,52,6,87000.00,1,1,0,162000.89,0
604,15678890,Lefevre,578,France,Female,40,4,45000.30,2,1,1,139999.99,0
605,15578901,Weber,690,Germany,Male,31,7,102000.00,1,1,1,175000.50,0
606,15712345,Hernandez,613,Spain,Female,37,2,0.00,1,0,1,130000.00,1
607,15634567,Martin,640,France,Male,45,8,76543.21,2,1,0,159876.54,0
608,15765432,Lopez,550,Spain,Female,52,6,23450.75,1,1,1,149500.34,0
609,15543210,Kovacs,675,Germany,Male,50,9,98000.00,1,1,0,170000.00,1
610,15611223,Dubois,600,France,Female,33,4,0.00,2,0,1,145000.55,0
611,15700123,Rodriguez,645,Spain,Male,42,2,32000.00,1,1,1,151234.67,0
612,15654321,Schneider,532,Germany,Female,54,10,45000.89,2,1,0,140500.12,0
613,15732109,Roux,658,France,Male,38,5,87654.32,1,0,1,165432.10,0
614,15598765,Sanchez,590,Spain,Female,46,6,0.00,1,1,0,138000.00,1
615,15687654,Bauer,670,Germany,Male,57,7,150000.00,2,1,1,172345.67,0
616,15765478,Moreau,615,France,Female,29,3,56789.00,1,0,1,132000.99,0
617,15532147,Garcia,645,Spain,Male,41,8,123456.78,2,1,0,160000.00,0
618,15623456,Fischer,580,Germany,Female,36,4,89000.50,1,1,1,155000.23,0
619,15701234,Lambert,630,France,Male,48,9,67000.00,1,0,1,167890.00,1
1001,17000001,Smith,710,Spain,Male,45,3,45000.25,2,0,1,50000.00,0
1002,17000002,Garcia,650,France,Female,38,5,105000.50,1,1,0,72000.42,1
1003,17000003,Rodriguez,680,Spain,Female,50,7,0.00,2,1,0,98000.33,0
1004,17000004,Dupont,540,France,Male,33,2,0.00,1,1,1,62000.00,0
1005,17000005,Johnson,800,Spain,Female,55,10,135000.75,3,0,0,140000.15,1
1006,17000006,Williams,600,Spain,Male,41,4,25000.00,2,1,1,55000.50,0
1007,17000007,Brown,690,France,Female,48,6,98000.00,2,0,1,90000.00,0
1008,17000008,Davis,580,Spain,Male,37,1,150000.00,1,1,0,65000.00,1
1009,17000009,Martinez,670,France,Male,42,8,78000.80,2,1,1,87000.67,0
1010,17000010,Hernandez,730,Spain,Female,36,7,0.00,1,0,1,110000.00,0
1011,17000011,Lopez,640,France,Female,53,9,112000.30,2,1,0,95000.99,1
1012,17000012,Gonzalez,750,Spain,Male,39,3,64000.50,1,1,1,87000.20,0
1013,17000013,Wilson,690,France,Male,47,6,0.00,2,0,0,76000.40,0
1014,17000014,Anderson,640,Spain,Female,32,1,34000.90,1,1,1,45000.00,0
1015,17000015,Thomas,720,France,Male,58,9,90000.00,2,0,1,123000.00,1
1016,17000016,Taylor,590,Spain,Female,44,4,0.00,3,1,0,71000.80,1
1017,17000017,Moore,660,France,Male,51,7,87000.70,2,1,1,83000.99,0
1018,17000018,Jackson,610,Spain,Male,40,2,0.00,1,1,0,60000.00,0
1019,17000019,Martin,680,France,Female,46,5,50000.00,2,1,1,98000.50,0
1020,17000020,Lee,700,Spain,Female,54,8,112345.65,3,0,1,135000.10,1
1023,15712345,Smith,702,France,Male,35,4,123456.78,1,1,0,84567.89,0
2048,15723456,Johnson,645,Germany,Female,40,7,98765.43,2,0,1,97654.32,0
3090,15734567,Williams,768,Spain,Male,50,10,150000.00,2,1,1,120000.00,0
4122,15745678,Brown,560,Germany,Female,29,5,45000.50,1,1,0,60000.00,0
5234,15756789,Jones,683,France,Female,47,6,175000.25,2,0,0,110000.00,0
6345,15767890,Miller,710,Spain,Male,42,3,95000.99,1,1,1,75000.50,0
7456,15778901,Davis,629,Germany,Female,33,2,50000.00,1,0,1,65000.10,0
8567,15789012,Garcia,674,France,Male,38,8,132500.75,2,1,0,94000.99,0
9678,15790123,Rodriguez,658,Spain,Female,26,4,86000.00,1,0,0,55000.00,0
10789,15701234,Martinez,742,Germany,Male,53,9,204500.30,2,1,1,130000.00,0
11890,15712346,Hernandez,593,France,Female,31,1,32000.20,1,0,1,70000.00,0
12901,15723457,Lopez,658,Spain,Male,46,8,145000.45,2,1,0,99000.99,0
13912,15734568,Gonzalez,720,Germany,Female,39,7,110500.55,1,0,1,87000.87,0
14923,15745679,Wilson,690,France,Male,55,10,180250.00,2,1,0,115000.00,0
15934,15756790,Anderson,630,Spain,Female,29,2,40000.40,1,0,1,68000.00,0
16945,15767891,Thomas,755,Germany,Male,43,6,98000.88,2,1,1,102000.00,0
17956,15778902,Taylor,601,France,Female,37,4,53000.50,1,0,0,79000.00,0
18967,15789013,Moore,680,Spain,Male,48,9,165000.66,2,1,1,98000.98,0
19978,15790124,Jackson,640,Germany,Female,52,5,125000.12,1,0,1,105000.00,0
20989,15701235,Martin,710,France,Male,41,3,95000.95,2,1,0,89000.89,0
1423,15671234,Mendoza,750,France,Female,42,6,102345.67,2,1,0,85000.50,0
2356,15712345,Ivanov,680,Spain,Male,35,3,0.00,1,0,1,120000.00,0
3124,15698567,Schneider,810,Germany,Male,50,9,154000.89,2,1,1,134500.25,0
4210,15803456,Garcia,620,France,Female,28,2,0.00,2,0,0,98000.75,1
5342,15654321,Nguyen,700,Germany,Male,45,7,220000.00,1,1,1,123456.78,0
6458,15798765,Kumar,670,Spain,Male,32,4,35000.30,2,0,1,110000.00,0
7520,15687654,Martinez,590,France,Female,37,5,87000.00,1,1,0,95000.00,1
8634,15765432,Rossi,800,Germany,Female,55,10,310000.99,3,1,1,140000.00,0
9746,15643210,Kim,630,Spain,Female,24,2,0.00,1,0,0,70000.12,1
1089,15876543,Sato,710,France,Male,39,6,95000.00,2,1,0,115000.33,0
2190,15732109,Dubois,665,Germany,Male,41,3,0.00,2,0,1,85000.00,0
3245,15621098,Hernandez,730,Spain,Female,29,4,120000.44,1,1,1,130000.90,0
4351,15709876,Patel,600,France,Male,34,5,56000.00,2,1,0,98000.00,1
5467,15678901,López,775,Germany,Female,48,7,190000.55,3,1,1,160000.75,0
6578,15745678,O'Brien,640,Spain,Male,31,3,0.00,1,0,1,105000.20,0
7689,15634567,Suzuki,710,France,Female,54,8,240000.00,2,1,0,175000.50,1
8790,15723456,Levy,685,Germany,Male,26,2,15000.00,1,0,1,90000.00,0
9801,15609876,Cheng,720,Spain,Female,38,6,80000.00,2,1,1,125000.00,0
10876,15789012,Bianchi,650,France,Male,33,4,47000.99,1,0,0,95000.50,1
11987,15656789,Thompson,790,Germany,Female,44,7,205000.75,2,1,0,135000.80,0
1001,17854321,Garcia,645,Spain,Male,38,5,87532.50,2,1,1,120000.00,0
1002,18293475,Martinez,710,Spain,Female,35,4,0.00,1,1,0,95000.10,0
1003,15478932,Dubois,585,France,Male,42,8,134500.45,2,1,1,150000.75,0
1004,19823456,Rossi,620,France,Female,33,3,0.00,2,1,1,110000.33,0
1005,17324568,Lopez,692,Spain,Male,40,7,45300.40,1,1,0,134200.50,0
1006,16483729,Fournier,534,France,Male,31,2,0.00,2,1,1,87000.00,0
1007,15839302,Gonzalez,680,Spain,Male,37,6,98250.99,2,1,1,105000.20,0
1008,15927364,Bernard,556,France,Female,34,5,74000.00,1,1,1,98000.00,0
1009,16728495,Garcia,627,Spain,Male,30,1,20000.00,2,1,0,85000.00,0
1010,15763849,Muñoz,703,Spain,Female,44,8,112345.67,1,1,1,140000.00,0
1011,16254789,Schneider,560,France,Male,32,4,30000.50,2,1,0,90000.50,0
1012,17654321,Silva,675,Spain,Male,39,10,0.00,1,1,1,178000.00,0
1013,18237564,Moreau,587,France,Female,36,2,85670.88,2,1,1,122000.75,0
1014,15364287,Hernandez,632,Spain,Male,41,7,75000.89,2,1,0,132500.25,0
1015,16459273,Perrot,549,France,Male,33,3,12340.00,1,1,1,85000.75,0
1016,17483920,Garcia,710,Spain,Female,38,9,95000.00,2,1,1,165000.50,0
1017,18392047,Lefevre,623,France,Male,30,1,5000.33,1,1,0,87000.99,0
1018,19283745,Ramos,659,Spain,Male,42,6,134000.55,2,1,1,192000.00,0
1019,17392846,Dubois,580,France,Female,34,0,0.00,1,1,1,99000.45,0
1020,18765432,Sanchez,645,Spain,Male,40,5,50000.99,2,1,1,121000.87,0
1001,15730001,Rosenberg,689,France,Female,37,3,102345.67,1,1,0,85000.50,0
1035,15730002,Garcia,712,Spain,Male,42,5,0.00,2,1,1,120000.00,1
1089,15730003,Schmidt,555,France,Male,39,4,154320.45,1,0,1,95000.30,0
1102,15730004,Dupont,623,France,Female,34,2,0.00,2,1,0,105000.00,0
1210,15730005,Nadal,745,Spain,Male,41,6,182345.89,1,1,1,130000.75,1
1345,15730006,Ibrahimovic,800,France,Male,47,8,204500.00,2,0,1,150000.00,0
1456,15730007,Kowalski,589,France,Male,30,1,78900.10,1,1,0,67000.00,0
1523,15730008,O'Connor,610,Spain,Female,36,3,0.00,2,0,1,98000.45,1
1650,15730009,Sanchez,670,France,Female,40,4,132000.55,1,1,1,110000.00,0
1782,15730010,Rossi,720,France,Male,44,7,0.00,2,1,0,125000.15,1
1899,15730011,Müller,533,France,Female,35,2,50000.99,1,0,1,87000.00,0
1920,15730012,Peterson,658,Spain,Male,38,5,143210.75,1,1,1,99000.99,0
2054,15730013,Leblanc,711,France,Female,42,6,190000.00,2,1,0,115000.00,1
2100,15730014,Ivanov,602,France,Male,33,1,20000.50,1,0,1,78000.00,0
2231,15730015,Cheng,738,Spain,Female,39,4,160000.30,2,1,1,105500.20,0
2345,15730016,Sullivan,590,France,Male,29,1,35000.75,1,1,0,65000.00,0
2456,15730017,Olivier,655,France,Female,37,2,0.00,1,0,1,99000.00,0
2567,15730018,Perez,775,Spain,Male,43,7,145000.66,2,1,0,140000.45,1
2678,15730019,Novak,698,France,Male,40,3,112000.88,1,1,1,101000.77,0
2789,15730020,Reddy,610,Spain,Female,35,5,90000.00,2,0,1,93000.00,0
1001,15683420,Bennett,712,Germany,Female,42,3,87532.10,2,1,1,85000.50,0
1002,15704567,Foster,680,France,Male,38,5,142000.75,1,1,0,92000.00,0
1003,15625789,Murphy,745,France,Female,47,7,0.00,2,1,1,105000.15,0
1004,15769845,Sanchez,695,France,Male,33,2,115230.55,1,1,0,134500.75,0
1005,15699876,Morgan,667,France,Female,29,1,0.00,1,1,1,68000.20,1
1006,15732104,Becker,728,Germany,Male,55,8,132450.30,2,1,1,120000.99,0
1007,15650231,Peterson,690,France,Female,46,6,97500.00,1,1,0,98000.80,0
1008,15771234,Owen,760,France,Male,50,4,140000.10,2,1,1,150000.00,1
1009,15687965,Griffin,683,France,Male,36,3,60000.25,1,1,0,87000.00,0
1010,15712345,Rowland,700,France,Female,41,5,125400.45,2,1,1,112000.50,0
1011,15654321,Keller,675,Germany,Male,39,2,102000.00,1,1,0,95000.40,0
1012,15765432,Reynolds,710,France,Female,52,9,0.00,2,1,1,138000.33,0
1013,15698765,Armstrong,760,France,Male,44,6,142345.67,2,1,0,105500.55,1
1014,15789012,Caldwell,699,France,Female,31,3,86500.80,1,1,1,92000.10,0
1015,15632109,Ellison,720,France,Male,57,10,0.00,1,1,0,134000.95,0
1016,15723450,Donovan,680,Germany,Female,40,4,110000.20,2,1,1,99000.99,0
1017,15676543,Lindsey,710,France,Male,48,7,130500.75,1,1,0,120500.20,1
1018,15798765,Cunningham,665,France,Female,35,2,0.00,1,1,1,87000.45,0
1019,15643210,Peters,690,France,Male,46,8,119000.30,2,1,0,109500.55,0
1020,15734567,Hampton,705,France,Female,39,5,93000.00,1,1,1,104500.00,0
4832,15673245,Ivanov,605,France,Male,35,3,0.00,1,1,1,120000.50,0
9135,15694820,Peterson,658,Germany,Female,42,8,154230.75,1,1,0,98000.00,1
3764,15634567,Schneider,519,France,Male,28,2,87450.20,1,1,1,76500.70,0
8521,15784562,Dubois,691,Germany,Male,50,6,130000.00,2,1,0,150500.30,0
4650,15698754,Lefevre,630,France,Female,33,5,0.00,1,1,1,138000.00,0
7923,15736482,Garcia,574,Germany,Male,46,9,101234.34,2,1,1,112345.12,0
6315,15611234,Martinez,612,France,Female,29,4,42000.00,1,1,0,89000.90,0
2550,15722110,Novak,660,Germany,Male,39,1,60000.00,2,1,1,134000.00,0
7144,15677881,Rossi,598,France,Male,55,7,205000.45,2,1,0,158000.22,0
1057,15699887,Kumar,530,Germany,Female,30,0,45000.00,1,1,1,91000.75,1
3901,15644011,Patel,642,France,Female,47,3,75000.80,2,1,0,103400.30,0
8276,15755789,Weber,560,Germany,Male,38,2,98000.55,1,1,1,120500.00,0
6922,15633211,Müller,602,France,Male,41,8,112000.00,2,1,0,132000.66,0
5544,15789340,Sanchez,685,Germany,Female,36,5,0.00,2,1,1,164000.33,0
4683,15676543,López,548,France,Male,52,7,89000.00,1,1,0,104500.14,0
3305,15723001,Ribeiro,620,Germany,Female,27,1,5000.00,1,1,1,85000.00,0
9712,15688990,Jensen,675,France,Male,60,10,210000.99,2,1,0,170000.00,1
2863,15711223,Smirnov,599,Germany,Female,31,4,64000.15,1,1,1,99000.80,0
4137,15656234,Moreau,635,France,Female,44,6,110000.00,2,1,0,145000.50,0
7589,15766777,Kovács,557,Germany,Male,48,5,87000.30,1,1,1,101000.00,0
1001,15792345,Marston,645,France,Male,45,4,42356.78,1,1,0,57650.00,0
1002,15678432,Rutherford,712,France,Female,38,2,0.00,2,0,1,134580.25,0
1003,15723568,Olsen,533,France,Male,29,5,80235.99,1,1,1,89230.54,0
1004,15567891,Salgado,678,France,Female,50,7,123456.78,1,0,0,145678.90,0
1005,15784521,Kumar,590,France,Male,33,3,0.00,2,1,0,98000.00,0
1006,15701234,Ivanov,721,France,Male,41,8,96543.21,1,1,1,110234.67,0
1007,15690123,Fernandez,634,France,Female,27,1,0.00,2,0,1,75000.00,0
1008,15765432,Schneider,688,France,Male,55,6,150000.00,1,1,0,163210.37,0
