RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1877,15740679,Yu,655,Spain,Male,48,8,0.0,1,0,0,66101.6,0
718,15601125,Johnson,565,France,Female,32,5,133605.22,2,0,1,109137.63,0
5223,15606194,Sinclair,737,France,Male,52,8,0.0,2,1,1,108114.98,0
2783,15690965,Chin,486,France,Male,44,1,149337.69,1,1,0,114441.7,1
7452,15792342,Sinclair,637,Spain,Male,37,5,139812.0,1,1,0,12064.8,0
2462,15583379,Sinclair,717,Germany,Male,27,4,46434.99,2,0,1,14275.05,0
7966,15745772,Chin,517,Spain,Male,40,2,0.0,1,1,0,154814.67,1
1992,15740531,Chin,831,Spain,Male,45,6,0.0,2,0,0,70143.17,0
3030,15610947,Bellucci,691,France,Female,38,10,85876.25,1,1,1,159111.66,0
3118,15591804,Sinclair,761,France,Female,37,9,138027.12,1,1,1,44325.93,0
2170,15757458,Clark,619,Spain,Male,28,6,108422.11,2,1,1,185074.02,0
6558,15783444,Sinclair,530,Germany,Male,52,9,128985.57,2,1,0,177527.5,1
1129,15740250,Brown,536,France,Female,32,6,0.0,2,0,1,124829.38,0
4861,15599289,Chin,557,France,Female,55,4,0.0,1,1,0,45529.7,1
6285,15574019,Pai,539,Germany,Female,52,6,122195.52,2,1,0,92468.96,1
1741,15635887,Johnson,661,France,Female,43,6,150458.97,1,1,0,65126.3,0
1990,15688888,Henderson,539,France,Female,32,8,0.0,2,1,1,14375.8,0
1661,15620286,Henderson,567,France,Female,42,1,111499.86,1,1,0,160051.5,0
6737,15771573,Chin,825,Spain,Male,45,3,130579.6,1,0,0,157746.64,0
5569,15708110,Brown,550,Germany,Male,47,2,110929.99,1,1,0,187470.42,0
1096,15646509,Johnson,617,France,Male,40,4,115938.33,1,0,0,128632.15,0
6991,15777567,Yu,730,Spain,Female,50,4,105620.56,2,1,1,186223.55,0
1071,15770468,Endrizzi,584,France,Male,32,3,0.0,2,0,0,147613.03,0
6867,15577306,Clark,837,France,Male,54,1,145335.08,1,0,1,179591.14,0
8991,15583501,Bellucci,574,France,Male,52,2,0.0,2,1,1,58256.34,0
4684,15738857,Johnson,626,France,Female,47,5,82277.08,1,1,1,190029.52,0
3598,15774679,Endrizzi,562,France,Male,32,9,0.0,2,1,0,148374.77,0
4291,15652298,Pai,559,France,Male,28,4,0.0,2,1,0,18323.66,0
3185,15723491,Clark,721,France,Male,52,5,0.0,2,1,1,132923.27,0
5132,15726498,Endrizzi,522,France,Male,48,4,0.0,2,0,1,178423.84,0
3758,15795989,Clark,573,France,Male,37,4,89514.69,1,1,0,85452.77,0
1579,15737222,Pai,657,Germany,Female,39,6,0.0,2,0,0,155127.48,0
8882,15786770,Milanesi,631,France,Male,34,5,148899.98,1,1,1,160583.06,0
6615,15598424,H?,652,Spain,Female,30,5,0.0,2,0,1,149347.44,1
1690,15731997,Brown,532,France,Female,29,2,0.0,2,0,1,112066.09,0
4802,15590882,Brown,535,Germany,Female,32,3,101715.56,2,1,1,19412.34,0
8419,15758470,Endrizzi,786,France,Female,47,3,0.0,2,1,1,26034.71,0
2722,15601854,Sinclair,637,Spain,Male,29,7,0.0,1,1,1,23991.99,0
6920,15693088,Brown,764,France,Male,34,5,139095.22,2,1,0,179801.48,0
3861,15682010,Endrizzi,703,Spain,Female,42,3,121015.94,1,1,1,145488.84,0
2649,15783005,Chin,646,Germany,Female,27,0,144509.56,2,1,1,171843.78,0
7865,15797294,Chin,486,France,Male,44,4,112344.18,1,1,0,169072.34,1
9396,15771487,Sinclair,613,Germany,Female,23,10,128008.41,2,1,0,176549.45,0
8767,15777838,H?,773,France,Female,28,7,0.0,2,1,0,97554.83,0
4695,15691864,Brown,607,France,Female,40,5,137812.11,1,1,1,180129.2,0
1755,15713238,Genovese,669,France,Male,29,6,0.0,2,1,1,146729.66,0
8538,15764186,Johnson,726,Spain,Male,37,3,0.0,2,1,0,77484.88,1
2748,15618098,Sun,581,Germany,Male,41,4,126596.17,1,1,0,108538.45,1
379,15604094,Milanesi,751,Spain,Male,26,7,0.0,2,0,0,42394.72,0
9480,15763261,Cameron,576,France,Male,28,3,125762.58,1,0,1,14863.51,0
7361,15570625,McMillan,730,France,Female,31,5,0.0,1,1,0,80982.2,0
3377,15625667,Bellucci,649,France,Female,31,2,121297.82,2,1,1,144018.98,0
4789,15679319,Endrizzi,742,Germany,Female,35,0,123956.57,2,1,1,91900.92,0
2107,15757524,Sinclair,531,Spain,Male,40,7,0.0,2,1,1,157265.88,0
3347,15754060,Milanesi,540,Germany,Female,32,7,142377.56,2,1,0,91257.12,1
9287,15763267,Sinclair,670,France,Male,31,8,0.0,2,1,1,52561.57,0
6509,15623955,Brown,723,France,Female,41,5,144669.2,1,1,1,82759.05,0
4217,15574410,Sun,518,Germany,Male,25,9,151740.95,2,1,1,27063.04,0
1518,15601035,Endrizzi,689,France,Male,36,5,0.0,2,0,1,56200.04,0
4641,15733546,Endrizzi,538,France,Male,30,8,0.0,1,1,1,95009.68,0
8625,15764120,Brown,741,France,Male,38,3,131413.31,2,1,0,149187.56,0
2078,15764920,Brown,739,France,Female,31,7,0.0,2,1,0,112685.93,0
6124,15778977,Johnson,733,Spain,Male,40,8,0.0,1,1,0,24888.87,1
5943,15701465,Pai,764,France,Male,49,7,0.0,1,0,1,16118.71,0
5907,15698253,Milanesi,713,Spain,Male,33,5,0.0,1,1,1,118963.16,0
8436,15634382,H?,760,France,Female,51,2,110322.97,2,1,1,76796.23,0
5994,15605601,Cameron,714,France,Female,30,5,111512.1,1,1,0,149958.89,0
7198,15746120,Endrizzi,553,France,Female,27,4,0.0,2,1,1,144484.64,0
4514,15640754,Johnson,728,France,Male,50,6,0.0,3,1,0,94711.84,1
3157,15785166,McMillan,535,France,Female,36,1,17596.52,1,1,0,82711.84,0
4636,15748948,Chin,731,Spain,Male,35,1,141137.34,1,1,0,40420.59,0
6736,15758973,Brown,652,France,Female,36,4,0.0,2,1,0,190048.53,0
6532,15597070,Endrizzi,686,France,Female,33,5,0.0,2,1,1,168839.56,0
4748,15672224,Milanesi,798,France,Female,31,3,76392.55,1,0,1,133233.39,0
7031,15705622,Johnson,774,France,Male,33,3,0.0,2,0,0,44162.96,0
4430,15625632,Brown,557,France,Female,41,5,143512.98,2,0,0,17558.69,0
366,15786629,Clark,659,France,Male,35,5,0.0,2,1,1,149952.33,0
1820,15754482,Yu,850,France,Male,33,5,121984.06,1,0,0,118987.87,0
9400,15777154,H?,771,France,Female,28,9,0.0,2,1,0,131419.33,0
6648,15758591,H?,689,France,Female,36,1,69771.51,1,1,1,83981.7,0
1390,15740086,Pai,847,Spain,Male,41,5,103548.01,1,0,0,120077.44,0
6222,15610243,Clark,716,Germany,Male,49,4,110001.07,2,0,1,129636.52,0
3027,15610740,Genovese,553,Spain,Male,29,6,0.0,1,1,1,14817.96,0
5934,15591290,Brown,713,France,Male,33,3,0.0,2,1,1,167764.81,0
7094,15790379,Bellucci,553,France,Male,44,5,133412.53,1,1,0,136277.81,1
4966,15588532,Henderson,799,France,Male,41,7,0.0,2,0,1,110072.39,0
4993,15626092,Endrizzi,468,France,Male,27,2,151294.17,1,1,0,115243.01,0
6225,15643241,Johnson,756,France,Male,28,7,0.0,1,1,0,49946.14,1
6949,15778179,Pai,569,Spain,Male,34,7,0.0,2,1,0,153312.64,0
1881,15773329,Endrizzi,604,France,Male,37,3,125743.35,1,0,0,146690.16,0
7702,15705103,Chin,558,Spain,Male,36,0,0.0,1,1,0,51238.57,1
7038,15585887,Sinclair,850,France,Male,33,6,90315.35,1,1,1,146135.42,0
3673,15753064,Endrizzi,558,Spain,Female,45,2,0.0,2,1,0,14474.37,0
7398,15645676,Brown,734,France,Female,52,4,0.0,1,1,0,17394.23,1
7855,15586207,Brown,672,France,Male,25,6,152849.53,2,1,1,33462.42,0
7492,15619849,Genovese,683,France,Male,42,2,0.0,1,1,1,119609.02,0
5204,15772554,Endrizzi,579,Spain,Male,41,1,26607.92,1,0,1,173100.64,1
1123,15614059,Johnson,753,Germany,Male,33,6,107926.62,1,0,1,121346.3,0
6179,15793724,Johnson,543,Spain,Female,44,7,111783.61,1,1,0,175687.78,1
5259,15770039,Sinclair,736,France,Male,30,0,145287.27,2,1,1,127128.07,0
3153,15696007,Pai,770,France,Male,50,4,0.0,1,0,1,143128.38,0
6857,15575887,Yu,619,France,Male,37,6,115986.54,1,1,1,26165.72,0
7371,15793264,Milanesi,629,Germany,Female,49,2,103825.18,1,1,0,170728.73,1
5143,15599388,Johnson,729,Spain,Female,30,2,0.0,2,1,1,102385.8,0
4622,15780231,Sinclair,555,Spain,Male,42,2,124889.88,1,1,0,143206.77,1
4370,15614235,Sinclair,816,France,Male,29,5,0.0,2,0,1,133885.78,0
6858,15716312,Chin,574,Germany,Female,42,3,124187.74,2,0,0,169881.52,0
1665,15599142,Sinclair,723,Germany,Male,57,6,122285.09,1,1,1,146180.64,0
1844,15731363,Endrizzi,575,France,Female,28,5,153829.14,2,1,0,12667.3,0
5135,15595741,Brown,549,Germany,Female,51,2,126565.02,2,0,0,40359.47,1
6767,15791757,Bellucci,609,France,Female,30,7,84738.24,1,1,0,99330.64,0
1280,15774802,Pai,570,France,Female,40,4,0.0,1,0,0,112304.71,0
9440,15758108,Davis,742,Germany,Male,35,8,108029.57,2,1,1,142501.48,0
4071,15601894,Brown,757,Germany,Male,45,7,128120.09,1,1,0,150005.78,1
8795,15763030,Brown,757,France,Male,32,5,0.0,2,1,0,170237.05,0
3528,15697377,Bellucci,561,France,Male,41,9,134309.42,1,1,0,35126.96,0
4190,15688603,Johnson,850,Germany,Female,33,1,25128.72,1,0,1,118233.52,0
680,15704541,Sinclair,835,France,Female,42,6,0.0,2,0,1,117466.59,0
5205,15743825,Pai,574,France,Male,34,6,0.0,1,0,1,145366.62,0
4914,15656543,Clark,742,France,Male,34,3,142389.22,1,0,0,25951.46,0
6899,15775137,H?,570,Germany,Male,34,4,130040.61,1,1,1,31654.67,1
6774,15756861,Pai,749,Spain,Male,25,5,11609.44,2,1,0,168626.19,0
6889,15768277,Brown,476,France,Male,34,1,0.0,2,1,1,148978.86,0
2522,15604768,Sinclair,761,France,Male,47,7,0.0,2,0,0,117374.52,0
7654,15599499,Chin,581,Spain,Male,39,0,147896.19,1,1,0,157290.66,0
5676,15707921,Johnson,670,France,Male,38,4,129124.65,1,1,0,101492.12,0
4847,15717519,Johnson,742,France,Female,50,0,116318.24,1,1,1,93709.44,0
2903,15625163,McMillan,650,Spain,Female,44,9,145439.06,1,1,0,104779.84,1
8839,15625703,Chin,759,France,Female,27,9,109025.16,1,1,1,142683.23,1
8889,15614458,Sinclair,562,France,Male,31,7,136443.48,2,1,1,35750.66,0
4382,15738070,Johnson,750,Germany,Female,40,5,146240.17,2,0,1,138730.23,0
1944,15697248,Clark,764,Spain,Female,50,10,0.0,2,0,1,90602.16,1
4428,15721112,Bellucci,600,France,Female,29,6,109202.06,1,1,0,127949.53,0
5753,15752642,Endrizzi,608,France,Male,39,6,0.0,1,1,1,50256.3,0
4321,15767500,Brown,526,France,Female,31,2,130500.01,1,0,1,14114.57,0
5493,15751006,Brown,511,France,Male,35,3,0.0,2,0,0,129288.56,0
2114,15707133,Clark,586,Spain,Male,51,5,0.0,2,0,1,135757.78,0
4248,15704327,Pai,693,Germany,Female,30,5,122737.73,2,1,0,117383.99,0
7794,15770803,Chin,531,Spain,Male,44,5,0.0,1,1,1,154445.84,1
148,15599922,Clark,531,Spain,Female,34,2,0.0,2,0,1,105119.01,0
6359,15586070,H?,758,Germany,Male,26,3,97629.44,2,1,1,107129.96,0
5903,15636456,Chin,758,France,Male,32,4,101183.3,1,1,0,167929.83,0
5263,15675757,Sinclair,698,Germany,Male,25,2,92430.02,1,1,0,46315.73,1
4813,15669517,Genovese,738,Spain,Male,29,10,0.0,2,1,1,30118.34,0
1540,15690630,Pai,775,France,Female,48,4,0.0,2,0,0,18049.89,0
3967,15676034,Pai,735,France,Female,29,5,0.0,2,1,0,79469.93,0
2586,15762786,Brown,718,Germany,Male,36,0,149749.56,1,1,1,115472.85,0
4336,15784541,H?,616,Germany,Female,45,2,149607.7,3,1,0,101815.44,1
8328,15760718,Sinclair,833,Germany,Male,39,5,113859.29,1,0,1,174826.2,0
9765,15779697,Chin,685,Spain,Male,29,6,0.0,2,1,1,90860.62,0
4778,15631083,Sinclair,645,Germany,Female,52,1,149872.22,1,1,0,92087.24,1
8218,15618190,Endrizzi,531,France,Male,45,6,0.0,2,1,1,67910.45,0
8658,15785691,Endrizzi,547,Spain,Male,55,7,126830.01,2,1,1,174978.33,0
381,15587820,Endrizzi,478,Spain,Female,30,10,0.0,2,0,1,76797.71,0
7134,15780743,Chin,649,France,Female,30,8,77413.74,2,1,0,175425.11,0
2987,15616600,Brown,747,Spain,Female,26,8,0.0,2,1,0,63054.02,0
1098,15770773,Endrizzi,701,France,Female,32,6,0.0,1,1,1,23484.53,0
7898,15785582,Milanesi,602,Spain,Male,33,2,154772.3,1,1,0,50664.91,0
8038,15770789,Clark,719,Spain,Female,55,4,0.0,2,1,0,116568.07,1
7106,15703428,Chin,576,Germany,Female,53,1,142199.05,1,1,0,159363.73,1
2429,15763563,Brown,640,Spain,Female,41,9,0.0,1,0,0,87083.21,0
2850,15761695,Milanesi,715,Germany,Male,30,7,105382.94,2,1,1,172506.61,0
8133,15779408,Bellucci,514,Spain,Male,38,7,0.0,2,1,1,162928.97,0
4767,15634845,Endrizzi,778,France,Male,39,3,128929.66,1,0,1,183405.75,0
9007,15742509,Bellucci,719,Spain,Female,52,4,0.0,2,1,1,28974.76,0
6481,15765263,Johnson,721,France,Male,50,2,0.0,2,1,1,39422.16,0
4403,15781340,Endrizzi,509,Germany,Male,43,5,127140.87,2,1,0,45656.07,0
3028,15597624,Johnson,689,Germany,Female,27,3,110554.16,2,1,0,162866.48,0
5680,15656891,Clark,654,Germany,Female,31,4,139128.47,1,1,1,134808.86,1
1916,15594017,Endrizzi,813,France,Male,32,5,52954.32,2,0,1,101708.93,0
3465,15769403,Endrizzi,529,Spain,Female,33,1,139971.88,1,1,0,161980.75,0
5813,15586967,H?,779,Germany,Male,30,6,128428.77,2,1,1,34274.03,0
5049,15609405,Sinclair,546,Germany,Male,44,8,129176.57,1,1,0,129421.36,0
3559,15625659,Chin,594,Spain,Male,50,5,0.0,2,1,0,169587.19,0
6741,15774547,Brown,561,France,Female,45,3,102571.73,1,1,0,155610.14,1
651,15748388,Brown,535,France,Female,31,3,0.0,2,0,0,187260.16,0
7250,15691094,H?,715,Spain,Female,28,7,123020.45,2,1,0,65649.45,0
5601,15763119,Brown,736,Germany,Male,44,8,145185.58,1,1,0,156950.44,0
6104,15586978,Endrizzi,542,France,Male,32,4,0.0,1,1,1,176229.58,1
8059,15617839,Cameron,550,France,Male,38,4,0.0,1,1,0,142848.97,0
2789,15786730,Yu,604,France,Male,43,10,136215.42,1,1,0,27660.18,0
8227,15690133,Cameron,709,France,Female,27,4,0.0,2,1,0,108600.87,0
6086,15752341,Genovese,507,France,Male,37,7,0.0,2,1,1,30228.88,0
3504,15690790,Genovese,635,France,Male,34,4,0.0,2,0,1,10558.04,0
6836,15603774,Milanesi,533,France,Male,37,2,105884.27,1,1,0,57850.89,0
1187,15746984,Bellucci,582,France,Female,35,5,114717.34,1,0,1,176485.12,0
2867,15781532,Sinclair,775,Spain,Male,31,4,133145.8,1,0,0,11639.24,0
5952,15747412,Endrizzi,728,Spain,Female,50,6,0.0,2,1,0,84538.93,0
3399,15758700,Brown,550,Germany,Male,39,1,97603.71,1,0,1,47363.25,1
1121,15784049,Brown,538,Germany,Female,24,8,129526.69,2,1,1,152254.62,0
7075,15631104,Chin,553,Germany,Male,51,1,140172.36,1,1,0,146957.56,1
7208,15688340,Johnson,568,Spain,Male,28,8,0.0,2,1,1,138887.73,0
3451,15690159,Endrizzi,730,France,Male,49,3,0.0,2,0,1,115389.48,0
3678,15744137,Johnson,611,Germany,Female,31,3,137991.64,2,1,0,164869.77,0
8625,15743009,Chin,450,France,Male,49,2,0.0,1,1,0,170747.2,1
9286,15766751,H?,571,France,Female,32,2,0.0,2,1,1,60391.86,0
2904,15617811,Yu,710,France,Male,31,2,0.0,2,1,0,16023.52,0
5856,15602788,H?,576,France,Male,53,3,0.0,2,1,1,97164.97,0
2680,15651480,Pai,723,Germany,Female,40,5,126050.59,1,1,0,25668.17,0
2089,15643910,Pai,529,France,Female,53,2,0.0,2,1,0,96769.22,1
6665,15682036,King,739,France,Female,39,4,0.0,2,1,1,12167.05,0
1750,15623252,Bellucci,690,Spain,Female,56,7,89744.3,1,1,1,96883.33,0
6252,15781503,Clark,598,Germany,Male,31,3,107459.49,1,1,1,22911.38,0
7023,15596644,Clark,563,Germany,Male,54,1,141001.48,1,1,0,18821.96,1
7174,15768385,H?,625,France,Male,35,3,122426.12,1,1,0,15439.19,0
7190,15725115,Chin,669,France,Female,32,1,0.0,2,1,1,14414.23,0
4053,15600489,Chin,778,France,Male,36,10,0.0,2,0,0,58609.98,0
9377,15720487,H?,583,Germany,Male,36,7,0.0,2,1,1,93513.41,0
1841,15771503,Pai,752,Germany,Female,37,3,136901.22,1,0,0,20369.47,0
6742,15626821,Moore,730,Spain,Male,34,3,0.0,2,1,1,170852.0,0
3456,15774538,Sinclair,800,Germany,Male,36,7,128883.89,1,1,1,161680.61,0
8333,15784874,Pai,536,Germany,Male,53,2,127441.1,2,1,0,136581.42,1
5839,15750889,Brown,755,France,Male,39,5,0.0,2,0,1,113965.86,1
5191,15631140,H?,774,France,Female,53,8,0.0,1,1,0,90998.27,0
7423,15775601,Endrizzi,603,Spain,Female,47,1,0.0,2,1,0,84771.52,1
4554,15761116,Brown,586,Spain,Male,32,4,0.0,1,0,1,69270.74,0
6530,15623956,Johnson,715,Spain,Male,40,3,127599.77,1,1,1,144355.0,0
7075,15639728,Brown,632,France,Male,30,4,0.0,1,1,0,12358.1,0
7260,15724218,Genovese,612,Spain,Male,41,0,137757.81,1,1,0,144661.9,0
2832,15781718,Chin,602,France,Male,42,9,0.0,1,1,0,176544.17,0
5438,15612113,Brown,755,Spain,Male,42,3,0.0,2,0,1,112385.7,1
2070,15785747,Yu,673,France,Female,37,10,132074.02,1,1,0,103837.1,0
4946,15641188,Johnson,717,Spain,Male,44,1,145122.03,1,1,0,136549.25,1
5540,15628954,Endrizzi,737,France,Female,26,7,94232.32,1,1,1,83334.05,0
2850,15627613,Chin,578,France,Male,31,10,0.0,1,1,1,117795.07,0
5531,15631037,Chin,563,Spain,Female,40,1,0.0,1,1,1,24185.46,1
5048,15772338,Sinclair,708,Spain,Male,29,8,0.0,2,1,1,111779.13,0
7916,15775922,Genovese,772,France,Male,34,8,131433.19,1,1,1,149384.44,0
1739,15781466,Yu,600,France,Female,30,6,99926.66,1,1,0,152273.64,0
3254,15783213,Johnson,532,France,Female,22,5,137229.52,2,1,0,172427.69,0
2932,15594385,Genovese,754,France,Male,29,5,0.0,2,0,1,107562.94,0
4759,15622331,Johnson,552,France,Male,45,2,0.0,1,1,0,52165.4,0
7177,15789599,Endrizzi,562,France,Male,34,6,155084.56,1,1,1,18294.7,0
4497,15594009,H?,841,France,Male,32,6,0.0,2,1,1,30771.15,0
7309,15765963,Bellucci,734,Spain,Male,22,5,0.0,2,1,0,111917.57,0
6095,15664013,Bellucci,513,France,Female,37,4,0.0,2,1,0,165857.12,0
2762,15772281,Endrizzi,544,France,Female,25,8,0.0,2,1,1,182535.28,0
2276,15764640,Bellucci,725,France,Male,47,5,91587.19,1,1,0,93452.05,1
4625,15780705,Sinclair,743,Germany,Female,53,8,146289.62,2,1,0,187808.83,0
3159,15667326,Bellucci,751,France,Female,37,6,144813.94,1,1,0,22085.32,1
8483,15785156,Chin,654,Germany,Female,50,1,128122.97,1,1,0,177055.2,1
591,15721496,H?,850,France,Female,34,5,79354.73,1,0,0,94090.21,0
5376,15655499,Pai,707,Spain,Male,42,0,0.0,1,1,0,98482.31,0
8669,15704739,Brown,719,France,Female,29,3,0.0,2,1,0,150373.28,0
758,15768732,Sinclair,760,France,Female,42,0,135222.1,1,0,1,19505.59,1
5773,15641691,Milanesi,485,Spain,Male,36,4,0.0,3,1,1,164895.89,1
2877,15755171,Chin,577,Germany,Female,43,5,2711.04,1,0,0,191994.31,0
1590,15659422,Sinclair,822,France,Female,44,6,0.0,2,0,1,117913.38,0
6905,15578748,Clark,744,Germany,Female,31,2,144290.48,2,1,1,26002.31,0
8511,15771790,Endrizzi,592,Spain,Male,38,5,148139.97,1,1,1,105824.45,0
1158,15768090,Johnson,709,Germany,Female,36,2,88214.5,1,0,0,184978.44,0
3462,15691700,Johnson,675,Germany,Female,33,10,122181.92,1,1,0,127070.06,0
5867,15766677,Johnson,663,France,Female,41,5,115048.45,1,0,0,173079.27,0
4357,15697752,Johnson,502,France,Male,28,3,126593.65,2,0,1,15655.76,0
1457,15790229,Cameron,707,Spain,Female,25,8,112689.23,1,1,0,141188.0,0
8836,15770065,Endrizzi,569,France,Female,29,4,0.0,2,1,1,178188.42,0
7521,15771846,Yu,649,Spain,Male,44,0,0.0,2,1,1,189711.81,0
6934,15755289,Johnson,528,Germany,Female,39,1,140756.73,1,1,1,164639.17,1
6607,15642472,Chin,639,France,Female,52,2,126837.36,1,1,0,81246.37,1
4718,15687643,Endrizzi,727,Spain,Female,40,8,0.0,2,1,1,96271.61,0
4085,15773476,Endrizzi,572,France,Female,30,10,0.0,2,1,0,172100.02,0
2493,15645128,Sinclair,581,France,Female,54,9,0.0,2,1,1,92237.09,0
2012,15622582,Yu,585,France,Female,48,7,0.0,1,1,0,90678.52,0
1437,15781296,Pai,831,Spain,Female,35,6,164080.25,1,0,0,35987.25,0
7772,15791667,Yu,577,Germany,Female,46,2,117171.23,1,1,0,72882.5,1
4259,15594363,Sun,527,Germany,Male,37,4,128046.35,1,1,1,22155.45,1
3690,15699370,H?,560,Spain,Male,33,5,0.0,1,0,1,17414.15,0
1736,15765046,Johnson,669,France,Female,35,10,99392.94,1,0,0,144916.27,0
3863,15624471,Genovese,514,France,Male,32,4,0.0,2,0,1,10415.87,0
692,15705669,Johnson,604,Spain,Female,35,8,122133.34,1,1,0,169404.92,0
4645,15672760,Brown,580,Germany,Female,48,1,139580.9,1,1,0,87903.16,1
817,15786450,Bellucci,534,Spain,Female,32,8,118143.52,1,1,0,46108.54,0
5933,15578490,McMillan,568,France,Female,32,6,6617.81,2,1,1,106343.1,0
5910,15751181,Sinclair,637,Spain,Female,32,5,137804.17,1,1,1,11858.73,0
7123,15760817,Pai,684,Germany,Female,43,9,116812.82,1,1,0,157881.2,0
532,15699303,Brown,542,France,Female,51,0,0.0,1,0,1,15100.56,1
1935,15639952,Johnson,588,Germany,Female,36,1,153113.98,1,1,0,162348.98,0
8819,15749653,Chin,750,France,Female,52,1,0.0,1,1,0,23183.4,1
3337,15664583,Milanesi,588,France,Female,51,5,0.0,2,1,1,186594.34,0
9088,15608801,McMillan,591,France,Male,36,9,159570.97,1,1,1,115453.47,0
5415,15615725,Johnson,734,France,Female,36,2,148600.4,2,1,0,93875.64,0
2201,15641238,Brown,752,Germany,Male,51,9,145070.31,2,1,0,162530.78,0
7040,15659809,Brown,649,France,Female,33,3,0.0,2,1,0,158536.28,0
4985,15711553,Endrizzi,741,France,Female,31,6,0.0,2,1,0,154127.12,0
2200,15583739,Brown,553,France,Female,49,6,0.0,2,0,1,131061.37,0
4345,15772104,Milanesi,555,Spain,Male,28,10,0.0,2,1,1,27613.78,0
3007,15578410,Johnson,776,France,Male,38,6,0.0,2,1,0,117860.09,0
1719,15768199,Chin,600,Spain,Female,44,4,99432.12,1,0,0,192408.73,1
751,15793119,Johnson,768,Spain,Male,32,7,151511.84,1,1,0,141185.45,0
862,15752701,Milanesi,752,France,Male,32,5,125606.1,2,0,0,23661.81,0
2230,15600574,Milanesi,417,France,Male,36,5,123773.43,1,1,1,12330.89,0
6540,15780173,Brown,487,France,Male,34,5,0.0,2,1,1,126545.21,0
1699,15740441,Chin,657,France,Male,36,0,142541.2,1,0,0,109781.37,0
7947,15644365,Chin,724,France,Male,38,8,148906.61,1,1,1,135311.95,0
2117,15706512,Brown,850,France,Female,33,1,119542.73,1,0,1,49270.6,0
6431,15783770,Yu,748,Germany,Female,37,2,0.0,1,1,1,184644.33,0
4663,15601792,Brown,562,Germany,Female,44,6,124406.56,2,1,1,157736.61,0
2658,15647601,Chin,776,France,Female,42,4,0.0,2,0,1,162240.73,0
3168,15754043,Sinclair,771,Germany,Female,55,6,116009.29,1,1,1,88060.1,0
4345,15791836,Moore,762,Spain,Female,37,2,145280.64,1,1,1,131983.5,0
3216,15699655,Yu,790,Germany,Female,53,10,116521.86,1,0,1,95532.65,1
2819,15734328,Pai,552,France,Female,47,5,0.0,1,0,1,56287.36,0
4804,15693222,Clark,620,France,Female,30,2,141313.2,1,1,0,13709.97,0
5713,15707439,Brown,501,France,Male,44,5,0.0,2,1,1,67013.09,0
3609,15785497,Sinclair,811,France,Male,29,4,123227.73,1,1,0,12875.0,0
1538,15583565,Milanesi,642,France,Female,40,6,99545.96,1,1,0,11430.55,0
7733,15787774,Bellucci,577,France,Female,50,2,139560.11,1,1,0,168018.88,1
5784,15764065,Endrizzi,481,Spain,Female,37,7,0.0,1,1,1,115426.52,1
6499,15759416,Milanesi,586,Spain,Male,29,5,0.0,2,1,1,23654.53,0
7153,15774558,Bellucci,738,France,Male,43,1,125677.28,1,1,0,121485.16,0
4772,15643486,Chin,575,Spain,Male,38,2,0.0,1,1,0,170881.03,1
3784,15781247,Pai,748,Spain,Female,52,3,143830.78,1,0,0,166915.38,1
5167,15615062,Clark,727,Germany,Male,37,3,152345.78,1,1,1,17417.69,0
634,15624999,Brown,534,Germany,Male,36,3,96722.96,1,0,0,67226.81,0
8918,15690559,Chin,750,France,Female,45,3,126565.62,1,0,1,14073.09,0
8065,15679828,Bellucci,705,Germany,Male,37,9,116847.52,2,1,1,171131.64,0
2552,15625047,Milanesi,622,Spain,Male,58,9,122870.93,1,1,1,92395.63,0
8509,15705778,Pai,572,France,Male,33,9,0.0,2,1,1,105513.42,0
3659,15672799,Cameron,763,Spain,Female,54,4,138476.5,1,0,0,156050.25,1
6217,15767116,Milanesi,525,Spain,Male,53,10,0.0,1,1,1,162267.0,1
7996,15780922,Chin,579,Germany,Female,35,1,96922.23,1,1,1,131429.0,1
2917,15760163,Clark,768,Spain,Male,43,6,136666.38,2,0,1,142340.42,0
6625,15578171,Pai,570,Spain,Male,50,5,147558.1,1,1,1,134900.55,0
7885,15781483,Sinclair,744,Spain,Female,30,5,0.0,2,1,0,73268.87,0
5031,15725990,Pai,708,Germany,Female,30,3,127664.34,2,1,0,123573.82,0
8125,15779964,Bellucci,698,France,Male,29,7,129222.61,1,1,1,24578.9,0
3381,15729416,Brown,561,France,Female,47,4,0.0,2,0,0,25228.86,1
5437,15616263,Johnson,729,Spain,Female,30,0,0.0,2,1,1,126306.33,0
3823,15717601,Endrizzi,715,Germany,Male,53,2,124576.41,2,1,0,55599.59,0
4076,15594228,Sinclair,616,Germany,Female,26,2,140919.77,2,1,1,197338.58,0
4172,15781936,Sinclair,595,Germany,Male,23,7,125216.68,2,1,0,135964.44,0
4852,15764122,Pai,766,France,Male,39,6,148615.86,1,0,1,185536.69,0
5131,15606451,Sinclair,578,Spain,Male,32,2,133242.22,1,1,1,18182.13,0
300,15771495,Clark,779,France,Male,34,5,112779.06,1,0,0,132386.66,0
8402,15711503,Brown,497,France,Male,31,1,0.0,2,1,1,147332.1,0
6500,15768505,H?,777,France,Female,53,4,0.0,2,1,1,150883.52,0
