RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1001,15691111,Pai,648,Germany,Female,42,8,121980.56,2,1,0,4027.02,0
7762,15814237,Watkins,627,Germany,Male,30,3,128770.88,2,1,1,40199.01,0
3554,15626612,Yin,741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1
4115,15647008,Adams,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1
1668,15718247,Hayden,606,Spain,Female,46,8,0.0,2,1,1,183717.94,0
3174,15727467,Mellor,485,France,Female,27,3,0.0,2,1,0,141449.86,0
9398,15672467,Coles,766,France,Female,52,7,92510.9,2,0,1,66193.61,0
489,15731744,Carslaw,692,France,Male,30,2,0.0,2,0,1,130486.57,0
3231,15769902,Christie,679,France,Female,33,6,0.0,2,1,1,98015.85,0
3829,15809777,Gadsden,497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0
8652,15760450,Rutherford,512,France,Male,43,1,0.0,2,1,1,52471.36,0
5209,15664737,Lei,779,Spain,Female,38,7,0.0,2,1,1,138542.87,0
7849,15643908,Turnbull,433,France,Female,49,10,0.0,1,1,1,87711.61,0
5705,15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1
9640,15650924,Foster,761,Spain,Female,32,4,103515.39,2,1,1,177622.38,0
8134,15656249,Esposito,720,France,Female,34,3,118307.57,2,1,1,136120.29,0
704,15566292,Okwuadigbo,574,Spain,Male,36,1,0.0,2,0,1,71709.12,0
5106,15718465,Sadler,671,Germany,Male,51,3,96891.46,1,1,0,176403.33,1
8894,15612670,Berry,631,Spain,Female,46,10,0.0,2,1,1,129508.96,0
3292,15635893,T'ien,693,France,Female,28,8,0.0,2,1,1,158545.25,0
8126,15666982,Spears,629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0
9632,15566139,Ts'ui,526,France,Female,37,5,53573.18,1,1,0,62830.97,0
9022,15712199,Ijendu,655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0
4910,15787258,Ross,596,Spain,Female,29,6,0.0,2,1,0,116696.77,0
4441,15760121,Maynard,712,France,Male,32,9,100606.02,1,1,0,165693.06,0
987,15655339,Spencer,566,France,Male,36,1,142120.91,1,1,0,79616.37,0
9237,15635388,Austin,640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0
9884,15577695,Zito,678,France,Male,41,2,148088.11,1,1,0,14083.12,0
7706,15647306,Gibbs,777,France,Female,29,9,131240.61,1,1,1,163746.09,1
6258,15617301,Chamberlin,774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0
6090,15711316,Ch'ang,771,France,Male,27,2,0.0,2,1,1,199527.34,0
5239,15660840,Kalinin,723,France,Male,30,3,124119.54,1,1,0,162198.32,0
1199,15678058,Ayers,584,France,Male,38,9,104584.16,1,1,0,176678.72,0
9071,15656937,Johnston,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0
7520,15814116,Castiglione,583,France,Female,42,7,0.0,2,1,0,144039.05,0
6813,15605059,Mackie,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1
8321,15602354,Ginikanwa,564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0
7176,15638983,Jara,684,France,Female,38,5,133189.4,1,0,0,127388.06,0
4471,15593795,Linton,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1
892,15780140,Bellucci,435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0
1970,15671930,H?,717,France,Female,36,5,0.0,2,1,1,145551.6,0
5758,15601417,T'ang,681,France,Male,32,3,148884.47,2,1,1,90967.37,0
6528,15722692,Kazakova,464,France,Male,38,3,116439.65,1,1,0,75574.48,0
6295,15742824,Isayeva,696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0
7596,15569595,Walker,678,France,Female,50,6,0.0,1,1,0,8199.5,0
3250,15591279,Nwagugheuzo,734,France,Male,37,3,80387.81,1,0,1,77272.62,0
6571,15790958,Sanders,685,Spain,Male,38,4,0.0,2,1,1,35884.91,0
6639,15761886,Franklin,740,France,Male,36,4,172381.8,1,1,1,86480.29,0
7352,15568878,Cheng,654,Spain,Male,34,5,0.0,2,1,0,159311.46,0
9173,15652615,Ferri,742,France,Male,39,8,140004.96,1,1,1,92985.78,0
7474,15638272,Tien,609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0
9602,15797692,Volkova,659,France,Female,33,7,89939.62,1,1,0,136540.09,0
8674,15707637,Zikoranachukwudimma,765,France,Female,56,1,0.0,1,1,0,13228.93,1
1240,15660422,Chung,569,France,Male,28,7,0.0,2,1,0,73977.23,0
2290,15789097,Keeley,644,France,Male,48,8,0.0,2,0,1,44965.54,1
2741,15787699,Burke,650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0
4586,15627881,Diehl,603,France,Male,30,8,0.0,2,1,1,47536.46,0
1230,15607598,Muravyov,575,Spain,Female,31,6,0.0,2,1,1,95686.42,0
6981,15748360,Cocci,644,Germany,Female,34,10,122196.99,2,1,1,182099.71,0
5179,15794849,Aitken,850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0
4294,15665861,Avdeev,733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0
1059,15706186,McKenzie,640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
6263,15650026,Barclay-Harvey,513,France,Male,44,1,63562.02,2,0,1,52629.73,1
282,15669169,Hargreaves,775,Spain,Male,29,10,0.0,2,1,1,68143.93,0
969,15641009,Wilhelm,544,France,Male,37,3,84496.71,1,0,0,79972.09,0
3954,15633546,Frederick,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0
1940,15799710,Wei,739,France,Male,37,7,104960.46,1,0,1,80883.82,0
8465,15568164,Istomin,850,France,Female,34,4,71379.53,2,1,1,154000.99,0
1275,15625916,Chien,562,Spain,Male,32,6,161628.66,1,1,0,91482.5,0
620,15646161,Steinhoff,673,Spain,Female,37,8,0.0,2,1,1,183318.79,0
8506,15791535,Caraway,592,France,Male,28,5,137222.77,1,0,0,39608.58,0
1743,15578603,Alexeieva,584,Germany,Female,54,1,77354.37,1,0,0,138192.98,1
1391,15727281,Macintyre,653,France,Female,27,9,0.0,2,1,0,96429.29,0
2204,15672598,Walker,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
3569,15672970,Chigolum,714,Spain,Male,20,3,0.0,2,0,1,150465.93,0
6117,15611644,Onyemauchechukwu,627,France,Male,73,0,146329.73,1,0,1,43615.67,0
9971,15587133,Thompson,518,France,Male,42,7,151027.05,2,1,0,119377.36,0
6053,15752857,Palerma,452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0
3179,15609669,Chuang,542,France,Female,39,4,109949.39,2,1,1,41268.65,0
3193,15566689,Chimaoke,554,Spain,Male,66,8,0.0,2,1,1,116747.62,0
6100,15743498,Winter,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
7030,15672432,Giles,594,France,Female,53,4,0.0,1,1,0,5408.74,1
576,15653620,Gordon,546,France,Female,27,8,0.0,2,1,1,14858.1,0
6657,15795640,Mai,683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0
7116,15773421,Genovese,673,France,Female,42,4,0.0,2,1,0,121440.8,0
8803,15714642,Hawkins,792,Spain,Female,40,7,0.0,1,1,0,141652.2,0
6277,15768471,Wagner,554,Germany,Female,54,6,108755.0,1,1,0,40914.32,1
8985,15726289,Cawood,645,France,Male,25,0,174400.36,1,1,0,42669.37,0
5898,15709604,McMillan,781,France,Male,23,2,107433.48,1,1,0,173843.21,0
5725,15784286,Wood,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0
270,15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0
630,15692463,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
3082,15603319,Graham,693,France,Male,29,2,151352.74,1,0,0,197145.89,0
3467,15631339,Adams,791,France,Male,28,4,0.0,1,1,0,174435.48,0
6431,15728012,Everett,678,Spain,Female,40,3,128398.38,1,1,0,168658.3,0
9312,15608381,Dean,585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
7063,15706762,Ignatyev,597,France,Female,41,4,145809.53,2,1,1,52319.26,0
9728,15807728,Ferri,530,France,Female,45,1,0.0,1,0,1,190663.89,1
5544,15585777,Pai,710,France,Male,38,3,130588.82,1,1,1,154997.64,0
4357,15693326,Whitehouse,641,France,Female,42,7,125437.14,2,0,0,164128.58,0
2114,15686255,Mouzon,738,Germany,Male,35,6,101744.84,1,0,0,85185.44,0
8220,15607560,Groom,572,France,Female,39,2,0.0,2,1,1,555.28,0
3217,15742204,Hsu,579,Germany,Male,31,6,139729.54,1,0,1,135815.38,0
3815,15642093,Piccio,646,France,Male,30,7,0.0,2,1,0,153566.97,0
8322,15579183,Spaull,586,France,Male,64,1,0.0,2,1,1,53710.23,0
8590,15637829,Sharpe,691,France,Female,34,7,0.0,2,0,1,161559.12,0
2279,15582960,Short,473,France,Female,33,5,125827.43,1,0,1,145698.73,0
4600,15624451,Huddart,641,France,Female,38,3,0.0,2,1,0,116466.19,0
14,15691483,Chin,549,France,Female,25,5,0.0,2,0,0,190857.79,0
9226,15584928,Ugochukwutubelum,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
1526,15568360,Rolon,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0
2366,15751057,Douglas,701,Germany,Male,32,5,102500.34,1,0,0,106287.77,0
4649,15751392,Fanucci,689,Spain,Female,57,4,0.0,2,1,0,136649.8,1
375,15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0
8522,15579207,Watkins,545,France,Male,37,3,91184.01,1,1,0,105476.65,0
6478,15702464,Ross,549,France,Female,34,4,0.0,2,0,0,139463.57,0
526,15786063,Chin,776,France,Female,31,2,0.0,2,1,1,112349.51,0
6896,15694765,Sabbatini,610,Germany,Male,49,6,113882.33,1,1,0,195813.81,1
3592,15621685,Davies,769,France,Male,29,2,123757.52,2,1,0,84872.66,0
7905,15783338,Williams,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0
2959,15814004,Fyodorova,589,France,Male,29,2,0.0,2,0,1,98320.27,0
530,15694272,Nkemakolam,673,France,Male,30,1,64097.75,1,1,1,77783.35,0
3715,15815428,Biryukova,823,France,Male,34,3,105057.33,1,1,0,9217.92,0
4733,15653937,McIntyre,638,Germany,Female,53,1,123916.67,1,1,0,16657.68,1
1395,15582180,Lees,561,France,Male,29,9,120268.13,1,1,1,173870.39,0
5632,15782758,Ozerova,632,France,Male,40,5,147650.68,1,1,1,199674.83,0
6564,15780359,Storey,643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0
4704,15686812,Jones,692,Spain,Female,44,8,0.0,1,0,1,159069.37,0
1713,15744983,Burgmann,712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0
9756,15804009,Amechi,806,Germany,Male,36,8,167983.17,2,1,1,106714.28,0
956,15571002,Yusupov,706,France,Female,44,4,129605.99,1,0,0,69865.49,0
6676,15724663,Christmas,654,Spain,Female,36,5,0.0,2,0,0,157238.05,0
3454,15737521,Ball,619,Germany,Male,40,9,103604.31,2,0,0,140947.05,0
2072,15697214,Korovin,686,Spain,Female,36,5,0.0,2,1,1,152979.14,0
9741,15572021,Ts'ao,798,Germany,Female,29,8,80204.11,2,1,0,70223.22,0
159,15589975,Maclean,646,France,Female,73,6,97259.25,1,0,1,104719.66,0
7006,15726466,Esposito,751,France,Male,43,1,114974.24,1,1,0,125920.54,0
353,15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0
6079,15730657,Ibekwe,548,France,Female,41,4,82596.8,1,0,1,55672.09,0
6237,15719649,Lambie,553,France,Male,38,3,99844.68,1,0,0,187915.7,0
2921,15714658,Yates,696,France,Female,33,4,0.0,2,1,1,73371.65,0
4645,15714240,Ponomarev,712,Spain,Male,74,5,0.0,2,0,0,151425.82,0
662,15699637,Anenechi,694,Spain,Male,57,8,116326.07,1,1,1,117704.65,0
7058,15684512,Gibson,818,Germany,Female,72,8,135290.42,2,1,1,63729.72,0
3666,15748696,Page,733,France,Male,42,9,150507.21,1,0,1,169964.12,0
7980,15627042,Reilly,555,France,Female,26,7,0.0,2,1,0,93122.41,0
307,15594898,Hewitt,731,France,Male,43,2,0.0,1,1,1,170034.95,1
4791,15642022,Zito,621,Spain,Male,34,8,0.0,1,0,0,47972.65,0
2357,15614934,McEwan,625,Germany,Female,37,4,142711.81,1,1,0,35625.41,0
1928,15647782,Brown,729,Germany,Male,36,8,152899.24,2,1,0,177130.33,0
9940,15808971,Lajoie,693,Spain,Female,57,9,0.0,2,1,1,135502.77,0
3428,15715079,Bold,465,France,Male,41,9,117221.15,1,1,0,168280.95,0
3639,15684367,Chigbogu,555,Spain,Male,27,5,0.0,2,0,0,96398.51,0
1267,15749050,Justice,548,France,Female,36,3,0.0,1,1,0,65996.9,0
1561,15634281,P'an,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0
7180,15575438,Pease,613,France,Male,42,7,115076.06,1,1,1,79323.61,0
4110,15807768,Cohn,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0
7868,15697201,Yocum,640,Spain,Female,46,3,0.0,1,1,1,156260.08,0
4905,15678720,Evans,741,France,Female,44,7,0.0,2,1,1,190534.76,0
7295,15623668,Johnson,653,Germany,Male,31,2,154741.45,2,0,0,25183.01,0
515,15682048,Pisano,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
895,15669987,Sung,728,Germany,Female,35,8,125884.95,2,1,0,54359.02,1
22,15597945,Dellucci,636,Spain,Female,32,8,0.0,2,1,0,138555.46,0
900,15632210,Hill,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
208,15679531,Collins,618,France,Male,34,5,134954.53,1,1,1,151954.39,0
459,15707362,Yin,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1
2431,15689351,Johnson,742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1
8443,15677828,Chalmers,598,France,Female,34,4,0.0,2,0,0,60894.26,0
3390,15724863,Sheppard,420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1
3912,15710527,Matthews,782,France,Female,35,4,0.0,1,1,1,119565.34,0
5384,15586425,Lo Duca,579,France,Male,28,4,0.0,2,1,1,176925.69,0
553,15763063,Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
3145,15638003,Komarova,648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0
6918,15640418,Omeokachie,649,Germany,Female,41,4,115897.73,1,1,0,143544.48,0
2057,15577078,Zakharov,539,Spain,Male,38,6,0.0,1,1,1,152880.07,1
1926,15757931,Fang,804,France,Male,24,3,0.0,2,1,0,173195.33,0
635,15738181,Douglas,850,France,Male,31,6,67996.23,2,0,0,50129.87,1
6083,15636820,Loggia,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0
9271,15712903,Diaz,499,France,Female,21,3,176511.08,1,1,1,153920.22,0
9679,15718064,Chia,635,Spain,Male,29,2,0.0,2,0,0,117173.8,0
106,15613854,Mauldon,622,Spain,Female,46,4,107073.27,2,1,1,30984.59,1
3042,15783029,Monaldo,671,France,Male,34,7,106603.74,2,1,1,26387.71,0
1710,15713843,Kao,850,Spain,Male,30,2,0.0,2,0,1,27937.12,0
90,15767954,Osborne,635,Germany,Female,28,3,81623.67,2,1,1,156791.36,0
7015,15692408,Brown,463,Spain,Female,35,2,0.0,2,1,1,1950.93,0
3175,15734312,Kang,577,Spain,Male,43,6,0.0,2,1,1,149457.81,0
918,15719856,Lamb,646,France,Female,45,3,47134.75,1,1,1,57236.44,0
7834,15762455,Yeh,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0
6733,15718588,Meng,548,France,Female,37,9,0.0,2,0,0,98029.58,0
1950,15681562,Trevisan,516,France,Female,43,2,112773.73,2,1,1,139366.58,0
6369,15693764,Mai,663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1
2,15647311,Hill,608,Spain,Female,41,1,83807.86,1,0,1,112542.58,0
8033,15755642,Bulgakov,667,France,Male,34,5,0.0,2,1,1,102908.63,0
6048,15790247,Sims,536,Spain,Male,40,9,0.0,2,1,1,11959.03,0
2721,15806688,Manfrin,726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1
9813,15711572,O'Kane,705,Germany,Female,31,9,110941.93,2,1,0,163484.8,0
3118,15732987,Hs?,721,Spain,Male,43,3,88798.34,1,0,0,45610.63,0
9466,15815259,Fang,835,France,Female,56,2,0.0,2,1,1,39820.13,0
3763,15643042,Han,590,Germany,Female,40,2,117641.43,2,0,0,92198.05,0
214,15594917,Miller,676,France,Female,34,1,63095.01,1,1,1,40645.81,0
779,15797227,Otutodilinna,754,France,Male,28,8,0.0,2,1,1,52615.62,0
3497,15812324,King,779,France,Male,27,1,0.0,2,1,1,190623.02,0
8818,15570485,Udegbunam,558,Spain,Male,40,4,161766.87,1,0,0,92378.54,0
2044,15642544,Henderson,723,France,Male,34,5,0.0,2,0,1,12092.03,0
5421,15583462,Graham,695,France,Male,28,5,171069.39,2,1,1,88689.4,0
6155,15598162,Saunders,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0
8358,15603035,Vincent,651,France,Male,34,3,0.0,2,1,1,105599.65,0
8708,15754443,Fadden,443,France,Female,35,9,108308.0,1,1,0,129031.19,1
8466,15601569,Ndubueze,598,France,Female,40,2,171178.25,1,1,0,137980.58,1
4168,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0
3789,15707110,Endrizzi,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0
584,15753719,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
9912,15776229,MacPherson,682,France,Male,44,3,115282.3,1,0,0,23766.4,0
9987,15581736,Bartlett,673,Germany,Male,47,1,183579.54,2,0,1,34047.54,0
117,15705512,Welch,668,Germany,Female,37,6,167864.4,1,1,0,115638.29,0
6645,15567893,Lei,556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0
9034,15586029,Davis,806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0
9952,15763874,Ho,635,Spain,Male,46,8,0.0,2,1,1,60739.16,0
8960,15627195,Parrott,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0
1764,15602844,Niu,717,France,Male,38,7,97459.06,1,0,0,189175.71,0
1876,15763055,Onuchukwu,572,Spain,Male,31,5,98108.79,1,0,1,119996.95,0
3225,15713463,Tate,645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1
527,15600258,Chesnokova,701,France,Male,43,2,0.0,2,1,1,165303.79,0
7726,15631756,Tuan,482,France,Female,35,5,147813.05,2,0,0,109029.72,0
2947,15727696,Zubareva,592,France,Male,42,1,147249.29,2,1,1,63023.02,0
4474,15713532,Wang,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0
5656,15573171,Liao,695,Spain,Male,63,1,146202.93,1,1,1,126688.83,1
6060,15627854,Mai,707,Spain,Male,44,3,0.0,2,1,1,135077.01,0
960,15628034,Wilder,629,France,Female,37,6,129101.3,1,1,1,23971.33,0
6343,15704340,Fu,581,France,Female,37,10,104255.03,1,1,0,86609.37,0
3634,15629846,Sheehan,827,Germany,Female,47,8,143001.5,2,1,0,108977.5,0
1051,15623828,Akobundu,682,France,Male,30,4,0.0,1,0,1,161465.31,0
3381,15601184,Abramovich,604,Spain,Female,26,3,0.0,2,1,0,155248.62,0
3677,15796480,Reilly,687,France,Female,31,2,0.0,2,0,1,145411.39,0
5777,15793478,Li Fonti,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1
9046,15749951,Sacco,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
6574,15690332,Wang,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0
5180,15620000,Chambers,760,Germany,Male,34,6,121303.77,2,1,1,59325.21,0
1608,15648721,Hsueh,711,France,Male,64,4,0.0,2,1,1,3185.67,0
3611,15711716,Ferguson,580,France,Female,56,1,131368.3,1,1,0,106918.67,1
9759,15701160,Azubuike,556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0
6636,15678374,Colombo,666,France,Female,59,5,0.0,2,1,1,185123.09,0
9998,15584532,Liu,709,France,Female,36,7,0.0,1,0,1,42085.58,1
792,15643696,Young,611,France,Male,49,3,0.0,2,1,1,142917.54,0
3057,15762605,Wall,685,France,Male,58,1,104796.54,1,1,1,154181.41,0
1981,15775880,McElyea,554,France,Female,30,9,0.0,2,1,1,40320.3,0
3599,15632079,Hardy,720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0
934,15737795,Scott,512,Spain,Male,36,1,0.0,1,0,1,135482.26,1
7425,15625501,Wall,570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1
5627,15741417,Chibuzo,624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0
1683,15662758,Watson,620,France,Male,41,0,97925.11,1,1,0,85000.32,0
4180,15668580,Todd,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0
6447,15596011,Artyomova,529,Spain,Male,34,9,0.0,1,1,1,93208.22,0
4117,15748068,Boyle,571,Spain,Female,31,3,0.0,2,1,1,194667.92,0
989,15664521,David,659,Spain,Male,31,7,149620.88,2,1,1,104533.51,0
2897,15606836,Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39,0
3779,15658486,Gidney,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0
5659,15814430,Ma,747,Spain,Male,41,9,0.0,1,1,0,32430.94,1
3094,15667742,Vincent,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0
3156,15794493,Chimaijem,641,Spain,Male,32,7,0.0,2,1,1,24267.28,0
1824,15711219,Jennings,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
9623,15618750,Phillips,590,France,Male,31,8,112211.61,1,1,0,26261.42,0
1099,15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,98309.27,0
2845,15757521,Ricci,606,France,Male,35,2,132164.26,1,0,1,164815.59,0
3343,15775663,Otitodilichukwu,712,Germany,Male,53,6,134729.99,2,1,1,132702.64,0
39,15717426,Armstrong,850,France,Male,36,7,0.0,1,1,1,40812.9,0
6541,15656322,Sandover,571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0
9474,15690733,Angelo,608,Spain,Male,45,4,0.0,2,0,0,36697.48,1
3357,15713621,Mollison,687,Germany,Male,41,10,134318.21,2,1,1,198064.52,0
7814,15592751,Okwudiliolisa,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
8221,15727177,Manfrin,557,France,Male,42,6,177822.03,1,1,0,150944.31,1
9228,15644977,Goddard,776,France,Female,31,5,0.0,2,1,0,92647.94,0
2429,15728006,Endrizzi,524,France,Male,40,2,180516.9,1,1,0,180002.42,0
5044,15718454,Ch'eng,712,Spain,Female,44,2,0.0,2,0,0,45738.94,0
5347,15688644,Holloway,603,France,Male,31,1,129743.75,1,1,0,109145.2,0
4812,15686941,Hutchinson,575,Spain,Female,26,7,0.0,2,1,0,112507.63,0
8477,15603082,Yashina,701,France,Male,51,9,0.0,2,0,0,61961.57,0
687,15801277,Maccallum,715,France,Female,31,2,112212.14,2,1,1,181600.72,0
4800,15656683,Johnson,551,France,Male,52,1,0.0,1,0,0,63584.55,1
7438,15591248,Chukwumaobim,628,France,Female,29,9,71996.29,1,1,1,34857.46,0
2354,15813144,Osborne,554,France,Female,26,7,92606.86,2,1,0,192709.69,0
6354,15676353,Etheridge,598,France,Male,35,8,114212.6,1,1,1,74322.85,0
4570,15617082,Sanders,516,France,Male,33,7,115195.58,1,1,1,11205.5,0
8214,15748352,Endrizzi,598,Spain,Male,34,0,104488.17,1,0,1,43249.67,0
2753,15626787,Wei,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1
8074,15601030,Patel,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0
1041,15780870,McKay,580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0
7492,15660263,Olisaemeka,622,France,Male,40,4,99799.76,2,1,0,197372.13,0
1266,15662291,Davidson,534,France,Female,55,8,116973.26,3,1,0,122066.5,1
9266,15667438,Ferguson,675,France,Female,38,1,104016.88,1,0,0,22068.83,1
7060,15642934,Mason,669,Germany,Female,35,4,108269.2,2,1,0,174969.92,0
278,15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,1,0,189992.97,0
5085,15666856,Chikwendu,774,France,Male,49,1,142767.39,1,1,1,8214.41,0
2383,15693259,Wallace,676,France,Male,30,1,128207.23,1,1,1,55400.17,0
572,15730076,Osborne,651,France,Male,45,1,0.0,1,1,0,67740.08,1
1436,15596021,K?,598,Spain,Male,44,8,0.0,2,1,0,148487.9,0
5353,15675749,Baranov,695,France,Female,23,1,0.0,2,1,1,141756.32,0
5446,15779174,Young,451,France,Female,36,2,0.0,2,1,1,180142.42,0
1008,15573086,Millar,564,France,Male,42,7,99824.45,1,1,1,36721.4,0
4544,15692929,Ikechukwu,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1
8817,15800806,Pai,685,Spain,Male,31,7,122449.31,2,1,1,180769.55,0
2065,15569503,Yeh,765,France,Male,44,6,0.0,2,1,1,159899.97,0
1137,15614220,Benson,750,France,Male,22,5,0.0,2,0,1,105125.65,0
5344,15578238,Calabrese,727,France,Male,47,7,0.0,2,1,0,193305.35,0
295,15785819,Shao,681,France,Male,38,3,0.0,2,1,1,112491.96,0
2404,15756901,Ch'ang,641,France,Female,26,4,91547.84,2,0,1,28157.34,0
3999,15737071,Tang,639,France,Female,60,5,162039.78,1,1,1,84361.72,1
3742,15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
9223,15620750,Sugden,559,France,Male,28,3,141099.43,1,1,1,15607.27,0
2720,15809178,Pan,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1
9200,15609083,Tretiakova,544,France,Female,26,6,0.0,1,1,0,100200.4,1
5151,15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,0
2809,15615991,Udegbulam,654,France,Male,42,7,99263.09,1,1,1,67607.9,0
557,15705515,Lazarev,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
8926,15805463,Board,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0
4796,15691387,Agafonova,483,France,Male,29,9,0.0,1,1,1,81634.45,0
2470,15630617,Lo Duca,727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
3739,15813697,Onyekaozulu,498,Germany,Female,44,2,120702.67,2,1,1,98175.74,0
4287,15694404,Eberegbulam,781,France,Female,42,3,156555.54,1,1,1,175674.01,0
2605,15643752,Wei,540,France,Male,25,5,116160.23,1,1,0,13411.67,0
363,15706365,Bianchi,648,France,Female,50,9,102535.57,1,1,1,189543.19,0
6925,15799924,Sanchez,668,Spain,Male,43,1,147167.25,1,0,0,141679.73,0
1705,15739054,Y?,654,France,Female,29,4,96974.97,1,0,1,141404.07,0
2140,15765518,Gregson,643,France,Female,51,2,105229.53,1,1,0,34967.75,1
3240,15776844,Hao,762,Spain,Female,19,6,0.0,2,1,0,55500.17,0
2384,15642468,Clark,697,France,Male,42,9,132739.26,2,0,0,174667.65,0
7315,15686670,Duke,588,France,Female,36,2,0.0,2,1,0,92536.0,1
4312,15719991,Korovina,727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1
1313,15596181,Kwemto,542,France,Male,38,8,65942.26,1,1,1,68093.23,1
3931,15626008,Miller,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
6184,15642726,Holmes,611,France,Male,53,3,83568.26,1,0,0,1235.49,0
1592,15631813,Beneventi,621,France,Male,39,6,0.0,2,1,1,58883.91,0
